Age,Heart_Rate,Calories,Gender_male
71,102.0,183.0,1
41,96.0,56.0,1
32,112.0,201.0,1
35,79.0,8.0,1
66,94.0,91.0,1
20,111.0,149.0,0
27,82.0,17.0,0
47,89.0,27.0,0
44,87.0,34.0,0
30,117.0,214.0,0
55,90.0,42.0,0
55,97.0,148.0,1
79,94.0,92.0,0
75,97.0,146.0,1
52,105.0,162.0,0
50,108.0,112.0,1
67,100.0,106.0,1
20,101.0,120.0,1
26,99.0,99.0,0
23,105.0,111.0,1
33,90.0,27.0,0
29,84.0,34.0,0
31,94.0,96.0,1
48,102.0,139.0,1
59,101.0,166.0,1
78,79.0,5.0,1
45,84.0,16.0,0
71,93.0,66.0,0
31,107.0,167.0,1
46,83.0,33.0,0
28,98.0,73.0,0
32,110.0,180.0,0
31,84.0,3.0,1
32,98.0,77.0,1
63,73.0,9.0,0
71,97.0,53.0,0
63,101.0,102.0,1
33,104.0,134.0,0
22,103.0,103.0,1
59,108.0,181.0,0
54,103.0,166.0,1
73,102.0,174.0,1
21,78.0,6.0,0
52,95.0,95.0,0
36,98.0,101.0,1
23,96.0,93.0,0
30,106.0,184.0,0
25,105.0,131.0,1
73,87.0,56.0,1
25,107.0,133.0,0
20,94.0,69.0,0
63,92.0,89.0,1
42,91.0,82.0,0
30,94.0,108.0,1
31,104.0,154.0,0
21,96.0,57.0,0
29,94.0,123.0,0
46,94.0,76.0,1
51,87.0,63.0,0
32,109.0,154.0,0
30,87.0,25.0,1
23,93.0,57.0,1
45,97.0,93.0,1
71,102.0,130.0,1
29,100.0,116.0,0
32,86.0,54.0,0
43,95.0,69.0,1
58,104.0,122.0,0
46,101.0,109.0,0
51,94.0,81.0,1
77,107.0,134.0,0
33,101.0,62.0,1
20,78.0,5.0,1
33,100.0,124.0,1
55,97.0,104.0,1
21,86.0,12.0,1
50,116.0,247.0,1
22,90.0,30.0,0
30,101.0,76.0,1
51,99.0,93.0,1
52,80.0,13.0,1
67,93.0,91.0,1
38,107.0,160.0,0
24,79.0,6.0,0
77,87.0,33.0,0
76,101.0,130.0,1
29,91.0,31.0,1
33,93.0,57.0,0
38,101.0,88.0,1
31,112.0,180.0,0
67,76.0,14.0,0
37,86.0,23.0,1
23,88.0,21.0,0
45,90.0,27.0,1
21,93.0,77.0,0
26,92.0,91.0,0
41,88.0,30.0,0
57,107.0,158.0,0
37,94.0,53.0,1
23,102.0,140.0,1
31,80.0,18.0,0
61,92.0,66.0,1
20,94.0,98.0,1
39,101.0,70.0,0
73,111.0,205.0,0
35,93.0,23.0,1
25,107.0,148.0,0
68,105.0,187.0,0
21,103.0,138.0,0
20,116.0,180.0,1
47,99.0,113.0,1
24,86.0,13.0,1
38,106.0,147.0,1
41,101.0,91.0,0
24,87.0,19.0,0
79,88.0,79.0,1
65,100.0,123.0,1
77,85.0,36.0,1
37,101.0,146.0,1
45,104.0,118.0,0
49,86.0,13.0,1
21,91.0,87.0,0
37,95.0,82.0,1
42,94.0,90.0,1
35,85.0,36.0,1
68,87.0,42.0,1
39,88.0,8.0,0
49,97.0,129.0,1
49,108.0,167.0,0
77,81.0,8.0,0
28,83.0,18.0,0
24,94.0,76.0,0
49,112.0,179.0,0
47,79.0,11.0,0
43,95.0,56.0,0
63,95.0,66.0,1
29,91.0,47.0,1
66,85.0,43.0,1
58,89.0,28.0,0
32,77.0,3.0,0
50,109.0,193.0,1
36,99.0,71.0,0
33,93.0,57.0,0
34,99.0,65.0,0
78,91.0,81.0,0
44,88.0,31.0,0
40,93.0,75.0,0
59,114.0,217.0,0
32,101.0,92.0,1
68,110.0,217.0,1
20,97.0,102.0,0
73,90.0,59.0,1
45,98.0,90.0,1
72,107.0,138.0,0
61,96.0,72.0,1
20,104.0,126.0,0
25,87.0,36.0,1
28,101.0,144.0,0
40,101.0,163.0,1
21,98.0,134.0,0
29,105.0,104.0,1
20,110.0,156.0,0
69,98.0,83.0,0
56,96.0,54.0,0
24,91.0,64.0,1
40,87.0,17.0,0
61,86.0,54.0,1
56,81.0,24.0,0
63,104.0,189.0,0
60,95.0,53.0,0
50,77.0,6.0,0
75,109.0,181.0,0
31,103.0,104.0,1
40,79.0,12.0,1
22,105.0,142.0,0
37,92.0,29.0,0
47,111.0,211.0,1
57,116.0,231.0,0
59,88.0,44.0,1
28,96.0,85.0,0
50,96.0,84.0,1
22,85.0,42.0,1
44,95.0,68.0,1
44,87.0,39.0,0
78,94.0,73.0,1
25,100.0,121.0,1
24,85.0,15.0,1
22,82.0,7.0,0
38,82.0,4.0,0
52,93.0,83.0,0
48,84.0,30.0,1
45,89.0,31.0,0
43,106.0,181.0,1
55,95.0,155.0,1
75,73.0,3.0,0
62,87.0,19.0,1
25,84.0,7.0,0
50,100.0,129.0,0
37,102.0,136.0,0
25,104.0,135.0,1
44,91.0,39.0,0
22,91.0,68.0,1
24,88.0,19.0,1
59,94.0,75.0,0
64,100.0,98.0,0
64,108.0,156.0,1
65,97.0,86.0,1
55,100.0,134.0,1
27,77.0,12.0,1
32,95.0,90.0,1
27,111.0,186.0,1
39,100.0,102.0,0
23,94.0,78.0,0
41,96.0,107.0,0
61,88.0,43.0,1
25,99.0,101.0,1
25,112.0,175.0,1
27,101.0,128.0,1
53,87.0,64.0,0
36,82.0,24.0,1
22,98.0,37.0,0
70,106.0,177.0,1
51,98.0,50.0,0
56,107.0,162.0,1
40,81.0,14.0,0
71,80.0,8.0,1
36,89.0,49.0,1
47,116.0,238.0,1
28,110.0,136.0,0
55,86.0,45.0,0
28,90.0,75.0,0
20,107.0,147.0,0
22,85.0,32.0,0
28,106.0,134.0,1
23,99.0,79.0,0
23,89.0,44.0,1
70,97.0,123.0,1
60,88.0,14.0,0
34,100.0,144.0,0
27,90.0,17.0,0
20,112.0,136.0,0
37,98.0,86.0,1
24,102.0,122.0,1
25,95.0,68.0,0
79,99.0,166.0,1
30,88.0,33.0,1
35,115.0,206.0,0
56,104.0,161.0,0
26,106.0,191.0,1
33,93.0,59.0,0
58,91.0,45.0,1
28,96.0,60.0,0
30,111.0,188.0,0
24,89.0,63.0,0
52,97.0,86.0,0
57,86.0,22.0,0
68,111.0,190.0,1
39,88.0,55.0,1
50,85.0,44.0,1
50,81.0,19.0,0
33,84.0,24.0,0
63,101.0,153.0,0
58,97.0,61.0,0
59,102.0,185.0,1
20,96.0,43.0,0
70,109.0,192.0,0
71,104.0,179.0,1
37,104.0,110.0,0
33,83.0,14.0,0
28,111.0,207.0,1
25,96.0,84.0,1
69,104.0,129.0,0
23,76.0,5.0,1
60,95.0,29.0,1
55,108.0,171.0,1
29,99.0,88.0,0
30,92.0,89.0,0
50,113.0,236.0,1
36,93.0,75.0,1
35,95.0,80.0,1
38,87.0,32.0,1
40,101.0,146.0,0
50,85.0,17.0,0
26,107.0,148.0,1
23,99.0,99.0,1
78,104.0,124.0,0
69,112.0,249.0,1
25,89.0,6.0,1
69,85.0,27.0,0
33,83.0,5.0,1
26,93.0,60.0,1
55,104.0,184.0,0
58,106.0,176.0,1
36,109.0,157.0,1
26,75.0,3.0,0
20,109.0,179.0,0
63,90.0,65.0,0
73,97.0,105.0,0
21,103.0,125.0,0
46,99.0,110.0,1
46,91.0,70.0,1
24,96.0,91.0,0
35,105.0,141.0,1
24,87.0,13.0,1
20,90.0,60.0,0
61,101.0,187.0,1
30,78.0,6.0,1
22,106.0,152.0,1
59,85.0,9.0,0
26,99.0,72.0,0
54,95.0,76.0,0
30,89.0,25.0,0
43,97.0,53.0,1
40,94.0,54.0,0
56,101.0,146.0,1
21,98.0,90.0,0
22,111.0,194.0,0
71,98.0,128.0,1
33,91.0,70.0,1
20,91.0,46.0,1
76,92.0,94.0,1
51,85.0,40.0,1
20,78.0,2.0,1
73,89.0,31.0,0
23,103.0,86.0,1
20,82.0,17.0,0
22,95.0,100.0,0
36,103.0,135.0,0
73,79.0,8.0,0
24,75.0,3.0,1
27,106.0,170.0,1
45,85.0,34.0,0
73,102.0,165.0,1
54,95.0,110.0,1
38,91.0,59.0,0
20,95.0,80.0,0
42,79.0,5.0,1
60,85.0,22.0,0
73,81.0,13.0,1
22,93.0,82.0,0
60,87.0,33.0,0
32,101.0,69.0,0
21,91.0,63.0,1
41,80.0,10.0,1
66,100.0,133.0,1
50,111.0,222.0,1
59,92.0,55.0,0
74,90.0,27.0,0
22,105.0,124.0,0
41,97.0,101.0,1
24,109.0,193.0,0
23,102.0,106.0,1
33,105.0,130.0,1
27,87.0,18.0,1
59,107.0,199.0,1
41,105.0,153.0,1
44,85.0,13.0,1
66,98.0,118.0,1
26,109.0,136.0,0
29,96.0,126.0,1
34,84.0,9.0,1
60,104.0,172.0,1
22,112.0,179.0,0
20,90.0,22.0,1
64,80.0,22.0,1
78,101.0,138.0,0
56,97.0,92.0,0
20,97.0,94.0,1
50,100.0,112.0,0
36,103.0,147.0,1
27,114.0,196.0,0
38,100.0,94.0,1
25,86.0,24.0,1
64,102.0,153.0,1
28,95.0,105.0,1
26,109.0,110.0,1
56,85.0,13.0,1
55,76.0,7.0,0
23,90.0,70.0,0
65,105.0,142.0,0
44,83.0,11.0,1
20,82.0,11.0,1
52,98.0,155.0,1
41,93.0,85.0,0
34,94.0,68.0,0
65,102.0,176.0,1
37,104.0,155.0,0
25,86.0,52.0,0
29,91.0,12.0,1
24,101.0,87.0,0
27,112.0,195.0,0
41,110.0,212.0,1
36,98.0,80.0,1
26,104.0,137.0,1
53,103.0,148.0,1
68,102.0,84.0,1
41,102.0,166.0,0
30,95.0,52.0,1
20,108.0,153.0,1
21,94.0,42.0,0
44,86.0,22.0,1
49,87.0,34.0,0
33,99.0,99.0,0
78,102.0,160.0,1
79,88.0,74.0,1
63,92.0,98.0,1
22,81.0,3.0,0
23,102.0,107.0,1
21,97.0,97.0,1
39,86.0,55.0,1
22,100.0,101.0,0
36,83.0,30.0,1
27,87.0,20.0,0
25,112.0,168.0,0
24,76.0,1.0,1
72,110.0,163.0,0
39,99.0,118.0,1
55,99.0,123.0,1
25,96.0,74.0,0
20,103.0,106.0,1
22,92.0,14.0,0
24,93.0,47.0,1
71,90.0,52.0,0
79,106.0,234.0,1
50,94.0,60.0,1
23,101.0,105.0,1
66,106.0,196.0,1
74,109.0,214.0,1
49,94.0,68.0,1
24,105.0,147.0,1
48,100.0,88.0,1
20,106.0,181.0,1
33,89.0,58.0,1
44,105.0,105.0,0
74,92.0,78.0,0
37,97.0,76.0,1
28,100.0,90.0,1
38,91.0,64.0,1
28,86.0,12.0,1
30,114.0,174.0,1
53,81.0,7.0,1
62,84.0,13.0,0
46,86.0,17.0,0
35,94.0,60.0,0
61,95.0,78.0,0
45,94.0,89.0,1
53,97.0,131.0,0
20,73.0,10.0,0
73,107.0,204.0,1
38,95.0,65.0,1
28,85.0,31.0,0
37,109.0,132.0,0
23,94.0,105.0,0
38,106.0,157.0,0
40,91.0,23.0,1
28,113.0,174.0,1
70,86.0,48.0,0
42,95.0,105.0,0
24,90.0,60.0,0
21,101.0,105.0,0
63,106.0,202.0,0
27,91.0,73.0,0
52,100.0,109.0,0
59,96.0,101.0,0
24,83.0,14.0,0
44,100.0,120.0,1
31,115.0,204.0,1
51,82.0,8.0,0
42,85.0,52.0,1
29,111.0,179.0,0
23,108.0,167.0,1
29,76.0,7.0,1
25,99.0,87.0,1
52,72.0,8.0,1
71,97.0,94.0,1
79,82.0,22.0,0
60,102.0,176.0,0
30,100.0,135.0,0
27,94.0,57.0,0
55,92.0,88.0,1
47,102.0,175.0,1
20,79.0,9.0,0
79,96.0,90.0,1
24,99.0,128.0,1
38,105.0,177.0,0
63,81.0,9.0,0
71,109.0,174.0,0
20,96.0,56.0,1
60,109.0,218.0,1
76,93.0,52.0,1
48,102.0,156.0,1
33,108.0,205.0,1
51,104.0,180.0,1
20,101.0,81.0,0
22,89.0,34.0,0
63,93.0,69.0,1
33,98.0,115.0,1
22,86.0,13.0,1
47,94.0,93.0,1
22,95.0,81.0,0
28,89.0,26.0,1
38,93.0,43.0,0
50,89.0,24.0,0
20,97.0,49.0,1
21,90.0,36.0,0
65,83.0,25.0,0
20,91.0,37.0,1
25,104.0,144.0,1
31,114.0,168.0,0
39,90.0,77.0,0
34,95.0,41.0,1
73,85.0,19.0,1
28,97.0,61.0,1
57,93.0,99.0,1
59,87.0,66.0,0
70,106.0,216.0,1
20,99.0,118.0,0
25,83.0,14.0,0
23,97.0,80.0,0
23,93.0,100.0,0
28,107.0,124.0,1
52,105.0,136.0,0
56,99.0,160.0,1
38,101.0,132.0,0
44,85.0,33.0,1
58,98.0,99.0,0
51,107.0,191.0,0
66,76.0,19.0,1
59,106.0,183.0,1
54,92.0,42.0,1
21,105.0,75.0,1
24,110.0,112.0,1
77,107.0,147.0,0
53,74.0,8.0,0
51,114.0,214.0,1
64,95.0,66.0,0
51,85.0,31.0,1
21,94.0,70.0,0
22,84.0,19.0,0
53,93.0,64.0,1
59,106.0,151.0,0
20,79.0,9.0,0
63,105.0,192.0,1
60,72.0,5.0,1
53,91.0,28.0,0
69,97.0,93.0,1
27,105.0,103.0,1
75,94.0,72.0,1
36,94.0,77.0,0
23,102.0,121.0,1
28,109.0,167.0,1
25,91.0,53.0,1
76,94.0,50.0,1
73,94.0,67.0,1
31,92.0,61.0,0
43,83.0,29.0,1
72,102.0,110.0,0
31,90.0,97.0,0
72,84.0,23.0,0
75,105.0,170.0,0
24,82.0,16.0,0
32,107.0,158.0,0
30,101.0,100.0,1
27,104.0,174.0,0
74,84.0,27.0,0
67,80.0,16.0,0
31,98.0,86.0,1
35,94.0,35.0,0
27,82.0,25.0,0
26,83.0,47.0,1
60,93.0,90.0,0
32,72.0,2.0,1
23,83.0,7.0,1
37,119.0,250.0,1
28,108.0,186.0,1
24,79.0,6.0,0
66,96.0,97.0,1
28,93.0,89.0,0
25,89.0,26.0,0
31,93.0,65.0,0
34,91.0,23.0,0
40,82.0,12.0,0
21,105.0,150.0,1
43,99.0,96.0,0
44,88.0,58.0,1
47,79.0,11.0,0
28,107.0,185.0,0
23,98.0,123.0,0
31,125.0,237.0,1
67,98.0,122.0,0
21,106.0,145.0,0
23,102.0,118.0,0
42,95.0,99.0,0
24,88.0,67.0,0
52,90.0,15.0,1
44,109.0,182.0,0
54,90.0,48.0,0
25,106.0,165.0,1
35,108.0,174.0,1
75,105.0,165.0,0
27,87.0,26.0,1
65,112.0,251.0,1
42,111.0,202.0,1
21,94.0,34.0,1
28,97.0,68.0,0
43,100.0,94.0,1
52,94.0,39.0,1
50,100.0,146.0,1
27,98.0,102.0,0
21,92.0,94.0,0
51,82.0,23.0,0
20,103.0,68.0,0
35,104.0,130.0,0
26,92.0,60.0,0
30,87.0,45.0,0
69,89.0,38.0,1
52,88.0,33.0,1
35,89.0,44.0,0
57,116.0,266.0,1
42,87.0,8.0,1
64,87.0,29.0,0
31,94.0,59.0,1
38,105.0,134.0,1
46,94.0,15.0,0
37,92.0,38.0,0
33,80.0,3.0,1
23,89.0,6.0,1
21,105.0,147.0,0
25,105.0,166.0,1
69,91.0,60.0,0
67,107.0,173.0,0
57,95.0,76.0,0
46,81.0,6.0,1
21,107.0,111.0,0
20,96.0,67.0,1
53,92.0,21.0,1
29,91.0,41.0,0
25,79.0,2.0,1
78,72.0,3.0,0
48,105.0,148.0,1
43,87.0,67.0,0
62,83.0,17.0,1
31,101.0,133.0,0
69,101.0,137.0,0
37,88.0,53.0,0
79,98.0,79.0,0
32,82.0,14.0,0
54,111.0,201.0,0
54,95.0,62.0,1
26,89.0,35.0,0
38,103.0,146.0,1
64,92.0,95.0,1
61,108.0,230.0,1
34,105.0,148.0,1
63,109.0,227.0,1
65,81.0,16.0,0
79,100.0,178.0,1
35,98.0,62.0,0
27,103.0,131.0,1
35,96.0,30.0,0
34,110.0,168.0,0
42,98.0,91.0,0
61,99.0,121.0,0
44,95.0,86.0,1
26,82.0,8.0,1
24,79.0,19.0,0
24,100.0,112.0,0
76,93.0,70.0,1
39,77.0,18.0,1
65,116.0,237.0,1
20,95.0,67.0,1
63,74.0,9.0,1
59,101.0,113.0,1
22,95.0,82.0,1
23,105.0,120.0,0
66,104.0,121.0,0
43,90.0,25.0,1
20,87.0,20.0,0
59,79.0,17.0,1
56,90.0,82.0,1
45,91.0,17.0,1
21,82.0,7.0,1
75,104.0,151.0,0
24,84.0,16.0,1
38,106.0,150.0,0
25,103.0,62.0,0
41,82.0,42.0,0
32,87.0,37.0,1
28,82.0,7.0,0
59,89.0,56.0,1
59,89.0,29.0,1
28,110.0,161.0,1
23,100.0,104.0,1
38,84.0,12.0,1
20,104.0,124.0,0
20,109.0,189.0,0
61,89.0,41.0,1
21,81.0,3.0,1
21,82.0,7.0,0
44,97.0,128.0,0
61,86.0,18.0,1
24,79.0,12.0,0
49,100.0,88.0,0
71,95.0,86.0,1
52,84.0,68.0,0
32,89.0,38.0,0
47,102.0,98.0,0
42,108.0,150.0,0
59,93.0,46.0,1
37,106.0,171.0,0
42,105.0,124.0,0
25,114.0,202.0,1
23,94.0,51.0,0
29,116.0,189.0,0
23,110.0,106.0,1
70,92.0,121.0,0
72,76.0,11.0,0
56,97.0,109.0,0
21,69.0,8.0,0
47,83.0,23.0,0
25,93.0,83.0,1
32,102.0,101.0,0
62,99.0,71.0,0
57,101.0,151.0,1
33,98.0,78.0,1
21,92.0,39.0,1
60,95.0,67.0,0
50,99.0,81.0,0
35,81.0,9.0,1
58,87.0,32.0,0
20,92.0,34.0,1
30,95.0,80.0,1
22,92.0,34.0,1
77,109.0,202.0,0
38,81.0,12.0,1
61,86.0,43.0,1
37,89.0,45.0,0
39,91.0,10.0,0
22,83.0,23.0,1
51,96.0,69.0,0
37,84.0,7.0,0
55,87.0,73.0,1
64,78.0,4.0,1
55,93.0,47.0,0
36,101.0,130.0,0
43,110.0,197.0,1
21,105.0,116.0,0
51,112.0,187.0,0
35,87.0,4.0,0
66,90.0,45.0,1
25,94.0,97.0,1
20,99.0,112.0,1
36,113.0,196.0,0
23,93.0,53.0,0
39,85.0,25.0,0
20,108.0,151.0,0
51,100.0,143.0,1
35,103.0,147.0,0
28,91.0,44.0,1
39,102.0,91.0,0
55,89.0,42.0,1
28,110.0,172.0,1
21,86.0,23.0,0
58,80.0,61.0,1
66,105.0,150.0,0
41,90.0,26.0,1
34,93.0,53.0,1
36,93.0,52.0,1
20,91.0,15.0,1
50,88.0,48.0,0
71,105.0,191.0,0
69,91.0,18.0,1
39,100.0,87.0,0
29,102.0,103.0,0
33,106.0,188.0,1
29,102.0,152.0,1
44,115.0,193.0,0
57,93.0,63.0,0
48,78.0,24.0,0
22,81.0,13.0,0
67,108.0,195.0,0
61,99.0,95.0,0
53,94.0,62.0,0
69,90.0,34.0,1
37,92.0,26.0,1
46,99.0,83.0,0
29,86.0,15.0,1
25,94.0,52.0,1
61,84.0,13.0,0
75,81.0,60.0,1
26,92.0,54.0,0
52,87.0,13.0,0
38,83.0,27.0,0
42,78.0,2.0,1
31,89.0,11.0,1
33,81.0,7.0,1
59,107.0,203.0,1
57,106.0,158.0,1
28,101.0,100.0,1
46,100.0,121.0,1
60,98.0,146.0,1
55,103.0,108.0,1
26,89.0,49.0,0
35,86.0,25.0,1
22,97.0,120.0,0
67,93.0,73.0,1
28,85.0,31.0,0
28,81.0,10.0,0
50,101.0,127.0,1
70,96.0,44.0,0
66,108.0,184.0,1
21,80.0,2.0,1
33,97.0,101.0,0
30,89.0,47.0,0
39,89.0,43.0,0
37,92.0,35.0,1
70,94.0,66.0,0
42,81.0,26.0,0
54,103.0,96.0,1
23,77.0,11.0,0
67,84.0,45.0,0
21,99.0,74.0,1
47,103.0,150.0,1
55,83.0,39.0,1
31,98.0,152.0,0
52,98.0,86.0,1
27,97.0,52.0,1
71,105.0,73.0,0
27,101.0,96.0,0
65,99.0,124.0,0
29,114.0,201.0,0
65,85.0,8.0,1
28,104.0,126.0,1
56,96.0,71.0,0
26,102.0,138.0,0
54,100.0,156.0,0
54,89.0,69.0,0
39,100.0,117.0,1
38,91.0,55.0,1
36,70.0,4.0,0
63,94.0,83.0,0
32,103.0,89.0,1
64,99.0,149.0,0
40,95.0,88.0,0
25,98.0,73.0,1
54,97.0,115.0,1
26,94.0,62.0,1
61,99.0,164.0,1
24,98.0,119.0,0
27,91.0,40.0,1
64,92.0,76.0,1
44,96.0,92.0,1
24,82.0,20.0,1
24,99.0,91.0,1
44,88.0,35.0,1
40,103.0,149.0,0
24,107.0,163.0,1
47,79.0,28.0,1
23,101.0,65.0,1
29,104.0,99.0,1
31,110.0,197.0,1
28,84.0,42.0,0
27,86.0,12.0,0
22,89.0,48.0,0
28,93.0,21.0,1
57,99.0,130.0,1
35,94.0,29.0,1
38,106.0,171.0,1
33,101.0,114.0,1
37,104.0,177.0,1
28,89.0,23.0,1
28,113.0,194.0,0
28,105.0,126.0,1
58,97.0,108.0,0
28,99.0,68.0,0
39,90.0,63.0,1
25,82.0,14.0,0
70,99.0,107.0,1
76,82.0,22.0,0
69,93.0,55.0,1
20,99.0,116.0,0
57,90.0,41.0,1
28,91.0,68.0,1
49,95.0,91.0,1
35,102.0,91.0,1
53,89.0,10.0,1
23,109.0,161.0,0
50,92.0,104.0,1
22,79.0,5.0,1
59,92.0,79.0,1
28,84.0,31.0,0
44,75.0,11.0,0
49,88.0,55.0,1
39,76.0,2.0,1
45,85.0,4.0,1
46,92.0,43.0,0
31,83.0,5.0,1
21,94.0,33.0,1
29,93.0,36.0,1
42,99.0,57.0,1
65,112.0,256.0,1
60,91.0,92.0,0
52,82.0,20.0,1
44,94.0,66.0,1
66,101.0,117.0,0
44,92.0,77.0,1
24,85.0,45.0,0
33,111.0,196.0,1
23,91.0,48.0,1
65,85.0,41.0,1
41,98.0,61.0,0
38,104.0,184.0,1
26,92.0,58.0,0
68,95.0,91.0,0
23,92.0,75.0,0
74,102.0,170.0,0
73,68.0,5.0,1
62,102.0,130.0,0
36,105.0,141.0,0
36,112.0,197.0,0
26,105.0,107.0,0
76,105.0,250.0,1
27,96.0,62.0,1
73,79.0,12.0,1
52,106.0,134.0,1
26,83.0,26.0,1
25,97.0,50.0,1
20,94.0,84.0,0
47,97.0,44.0,1
22,107.0,162.0,0
78,85.0,43.0,0
74,104.0,230.0,1
77,104.0,99.0,1
32,108.0,165.0,0
28,93.0,48.0,0
78,89.0,25.0,1
44,101.0,123.0,0
74,101.0,165.0,1
29,95.0,103.0,0
46,109.0,156.0,0
43,98.0,115.0,1
40,90.0,47.0,1
36,94.0,49.0,0
50,87.0,13.0,1
28,94.0,48.0,1
50,92.0,86.0,0
33,84.0,28.0,0
46,107.0,124.0,0
26,89.0,22.0,0
34,92.0,85.0,1
26,112.0,123.0,1
28,93.0,64.0,0
37,102.0,162.0,0
27,81.0,7.0,0
37,89.0,44.0,1
54,106.0,200.0,1
71,103.0,151.0,0
20,101.0,72.0,1
60,88.0,86.0,0
57,108.0,230.0,1
33,74.0,3.0,0
55,91.0,43.0,0
37,87.0,21.0,0
65,109.0,181.0,1
51,84.0,35.0,0
20,107.0,165.0,0
51,92.0,108.0,0
38,110.0,148.0,0
26,95.0,104.0,0
56,99.0,114.0,1
22,99.0,132.0,0
31,90.0,74.0,0
37,109.0,136.0,0
60,91.0,5.0,1
26,88.0,59.0,0
75,104.0,177.0,1
67,101.0,167.0,1
36,99.0,70.0,0
67,83.0,29.0,1
77,91.0,71.0,1
63,103.0,111.0,0
42,85.0,27.0,1
29,98.0,54.0,0
65,101.0,104.0,0
27,99.0,100.0,1
26,84.0,30.0,0
49,93.0,51.0,0
26,101.0,154.0,1
58,92.0,72.0,1
29,91.0,58.0,0
20,108.0,131.0,1
35,74.0,8.0,0
40,102.0,132.0,0
38,111.0,219.0,1
72,93.0,67.0,0
67,88.0,44.0,0
40,103.0,164.0,0
29,115.0,206.0,1
54,98.0,99.0,0
40,87.0,9.0,0
20,95.0,63.0,0
47,101.0,52.0,1
41,107.0,166.0,0
34,105.0,121.0,1
36,91.0,32.0,0
55,86.0,34.0,1
38,97.0,43.0,1
71,82.0,21.0,0
65,107.0,166.0,0
29,101.0,126.0,1
52,81.0,27.0,1
76,88.0,37.0,1
68,99.0,94.0,1
22,100.0,55.0,0
27,97.0,52.0,0
42,94.0,53.0,1
23,94.0,70.0,1
21,102.0,120.0,1
30,114.0,201.0,0
48,99.0,147.0,1
32,89.0,35.0,0
24,83.0,27.0,1
23,93.0,35.0,1
24,101.0,158.0,0
70,91.0,16.0,0
25,103.0,121.0,1
48,96.0,92.0,1
68,106.0,189.0,0
35,108.0,188.0,1
42,109.0,177.0,1
23,92.0,41.0,0
23,92.0,70.0,1
44,91.0,54.0,0
77,94.0,104.0,1
32,98.0,43.0,1
53,86.0,54.0,0
42,90.0,45.0,0
59,96.0,145.0,1
70,73.0,7.0,0
65,92.0,50.0,1
28,106.0,149.0,0
30,90.0,66.0,0
46,85.0,33.0,0
54,106.0,216.0,1
20,100.0,72.0,0
25,80.0,20.0,0
20,99.0,76.0,1
56,87.0,30.0,1
47,104.0,164.0,0
25,95.0,40.0,0
33,113.0,196.0,0
43,103.0,114.0,0
61,106.0,168.0,0
36,89.0,33.0,1
22,105.0,159.0,0
54,112.0,173.0,1
37,98.0,93.0,1
70,74.0,3.0,1
24,108.0,161.0,1
21,86.0,23.0,1
20,94.0,68.0,0
62,95.0,71.0,0
70,98.0,77.0,0
28,83.0,23.0,0
78,86.0,16.0,1
74,97.0,138.0,0
34,90.0,49.0,0
29,107.0,133.0,1
54,102.0,95.0,1
35,107.0,177.0,1
46,109.0,153.0,0
47,75.0,6.0,0
37,113.0,218.0,1
33,82.0,14.0,0
30,96.0,59.0,1
22,98.0,45.0,0
79,79.0,34.0,0
50,115.0,251.0,1
50,100.0,144.0,0
25,99.0,106.0,1
73,85.0,28.0,0
58,93.0,44.0,1
73,105.0,221.0,1
21,92.0,64.0,0
25,88.0,16.0,0
35,105.0,103.0,1
45,70.0,3.0,1
65,87.0,70.0,0
63,100.0,136.0,1
62,93.0,79.0,0
33,104.0,127.0,0
32,99.0,108.0,0
32,103.0,87.0,1
31,104.0,172.0,0
51,103.0,115.0,1
58,107.0,119.0,0
50,93.0,120.0,0
71,101.0,124.0,1
23,120.0,219.0,0
23,95.0,124.0,0
32,94.0,70.0,0
61,114.0,223.0,1
24,97.0,88.0,1
20,95.0,61.0,1
72,107.0,122.0,1
44,86.0,26.0,0
23,96.0,81.0,1
79,86.0,48.0,1
50,83.0,21.0,1
31,89.0,47.0,1
49,94.0,88.0,1
78,111.0,193.0,0
41,98.0,90.0,0
32,88.0,65.0,1
58,84.0,25.0,1
38,100.0,144.0,0
74,98.0,78.0,0
26,89.0,31.0,1
22,105.0,112.0,0
22,83.0,15.0,0
34,97.0,110.0,0
33,106.0,143.0,0
30,89.0,29.0,1
76,96.0,143.0,1
43,85.0,14.0,1
55,108.0,189.0,0
30,99.0,81.0,0
54,91.0,41.0,1
49,98.0,92.0,0
77,83.0,17.0,0
69,108.0,157.0,0
40,90.0,44.0,0
27,89.0,16.0,1
31,101.0,60.0,1
36,77.0,6.0,1
79,91.0,32.0,1
21,87.0,8.0,1
23,108.0,166.0,1
29,97.0,80.0,1
60,84.0,49.0,0
23,111.0,156.0,1
39,73.0,6.0,0
32,100.0,61.0,0
20,95.0,68.0,0
59,101.0,95.0,0
52,89.0,85.0,0
35,105.0,170.0,1
21,97.0,88.0,0
39,85.0,16.0,0
28,91.0,57.0,1
66,107.0,150.0,0
25,89.0,25.0,0
27,88.0,55.0,0
73,112.0,266.0,1
67,102.0,191.0,1
71,98.0,126.0,0
21,83.0,39.0,0
79,80.0,10.0,1
20,102.0,128.0,0
38,112.0,152.0,0
31,87.0,21.0,0
25,104.0,129.0,1
26,114.0,186.0,1
48,86.0,42.0,0
